#Sector	Layer	Component	paddle_Offset	resolution
3	1	3	10.296369	0.336767	500.000000	850.000000	1200.000000
3	1	3	10.309858	0.297713	1200.000000	1450.000000	1700.000000
3	1	3	10.326612	0.232880	1700.000000	3000.000000	4300.000000
3	1	3	10.367802	0.190850	4300.000000	4850.000000	5400.000000
3	1	3	10.427873	0.184787	5400.000000	6550.000000	7700.000000
3	1	3	10.505381	0.179138	7700.000000	10600.000000	13500.000000
3	1	3	10.566176	0.179582	13500.000000	18150.000000	22800.000000
3	1	4	11.274183	0.365655	500.000000	1000.000000	1500.000000
3	1	4	11.286237	0.329272	1500.000000	1900.000000	2300.000000
3	1	4	11.297300	0.281382	2300.000000	3000.000000	3700.000000
3	1	4	11.319527	0.259704	3700.000000	5300.000000	6900.000000
3	1	4	11.443151	0.232030	6900.000000	8850.000000	10800.000000
3	1	4	11.525555	0.216943	10800.000000	13150.000000	15500.000000
3	1	4	11.572219	0.197125	15500.000000	18550.000000	21600.000000
3	1	5	2.148034	0.306734	500.000000	950.000000	1400.000000
3	1	5	2.165150	0.250484	1400.000000	1900.000000	2400.000000
3	1	5	2.234388	0.220813	2400.000000	2850.000000	3300.000000
3	1	5	2.284910	0.194689	3300.000000	3900.000000	4500.000000
3	1	5	2.358452	0.181367	4500.000000	7200.000000	9900.000000
3	1	5	2.536217	0.195615	9900.000000	12800.000000	15700.000000
3	1	5	2.609466	0.182607	15700.000000	19950.000000	24200.000000
3	1	6	13.290000	0.315622	500.000000	900.000000	1300.000000
3	1	6	13.265166	0.266894	1300.000000	1900.000000	2500.000000
3	1	6	13.305452	0.211590	2500.000000	3450.000000	4400.000000
3	1	6	13.350985	0.176954	4400.000000	5350.000000	6300.000000
3	1	6	13.480634	0.158379	6300.000000	8900.000000	11500.000000
3	1	6	13.551531	0.140534	11500.000000	15100.000000	18700.000000
4	1	1	7.028135	0.346618	500.000000	1100.000000	1700.000000
4	1	1	7.018179	0.280441	1700.000000	2300.000000	2900.000000
4	1	1	7.100267	0.226922	2900.000000	3850.000000	4800.000000
4	1	1	7.156047	0.206943	4800.000000	5600.000000	6400.000000
4	1	1	7.254714	0.199082	6400.000000	7900.000000	9400.000000
4	1	1	7.379510	0.185330	9400.000000	12350.000000	15300.000000
4	1	1	7.448978	0.182983	15300.000000	19650.000000	24000.000000
4	1	2	13.176447	0.325250	500.000000	1000.000000	1500.000000
4	1	2	13.179885	0.276522	1500.000000	1950.000000	2400.000000
4	1	2	13.213877	0.231860	2400.000000	3150.000000	3900.000000
4	1	2	13.263781	0.198395	3900.000000	4850.000000	5800.000000
4	1	2	13.373620	0.176324	5800.000000	7300.000000	8800.000000
4	1	2	13.461879	0.159514	8800.000000	11900.000000	15000.000000
4	1	2	13.505302	0.160443	15000.000000	19300.000000	23600.000000
4	1	3	12.918778	0.333603	500.000000	850.000000	1200.000000
4	1	3	12.894997	0.277816	1200.000000	1700.000000	2200.000000
4	1	3	12.934254	0.228309	2200.000000	3350.000000	4500.000000
4	1	3	13.003364	0.178883	4500.000000	5650.000000	6800.000000
4	1	3	13.080322	0.165957	6800.000000	8050.000000	9300.000000
4	1	3	13.190221	0.149076	9300.000000	11850.000000	14400.000000
4	1	4	2.018485	0.318238	500.000000	900.000000	1300.000000
4	1	4	2.017559	0.264693	1300.000000	1600.000000	1900.000000
4	1	4	2.042954	0.235502	1900.000000	3050.000000	4200.000000
4	1	4	2.067846	0.206341	4200.000000	5350.000000	6500.000000
4	1	4	2.227113	0.209176	6500.000000	8900.000000	11300.000000
4	1	4	2.352096	0.222806	11300.000000	15600.000000	19900.000000
4	1	5	3.058720	0.411870	500.000000	850.000000	1200.000000
4	1	5	3.065580	0.348403	1200.000000	1750.000000	2300.000000
4	1	5	3.090417	0.301622	2300.000000	2700.000000	3100.000000
4	1	5	3.097399	0.285591	3100.000000	3950.000000	4800.000000
4	1	5	3.173133	0.272837	4800.000000	5950.000000	7100.000000
4	1	5	3.255421	0.265723	7100.000000	10800.000000	14500.000000
4	1	5	3.372379	0.240328	14500.000000	19350.000000	24200.000000
4	1	6	14.562383	0.341040	500.000000	1000.000000	1500.000000
4	1	6	14.541460	0.305259	1500.000000	1800.000000	2100.000000
4	1	6	14.607538	0.253524	2100.000000	3700.000000	5300.000000
4	1	6	14.697567	0.226568	5300.000000	6700.000000	8100.000000
4	1	6	14.744521	0.231291	8100.000000	8750.000000	9400.000000
4	1	6	14.818835	0.220026	9400.000000	11600.000000	13800.000000
5	1	1	1.502590	0.356138	500.000000	950.000000	1400.000000
5	1	1	1.511314	0.319582	1400.000000	1900.000000	2400.000000
5	1	1	1.518782	0.277628	2400.000000	3000.000000	3600.000000
5	1	1	1.546180	0.255497	3600.000000	4800.000000	6000.000000
5	1	1	1.538545	0.237138	6000.000000	7550.000000	9100.000000
5	1	1	1.501699	0.226822	9100.000000	13500.000000	17900.000000
5	1	2	0.653131	0.300669	500.000000	950.000000	1400.000000
5	1	2	0.620283	0.263739	1400.000000	2000.000000	2600.000000
5	1	2	0.627398	0.205095	2600.000000	3250.000000	3900.000000
5	1	2	0.645565	0.176993	3900.000000	5000.000000	6100.000000
5	1	2	0.658470	0.144584	6100.000000	8250.000000	10400.000000
5	1	2	0.686459	0.123479	10400.000000	11500.000000	12600.000000
5	1	2	0.675615	0.113418	12600.000000	17450.000000	22300.000000
1	2	1	-1.225695	0.310156	500.000000	1000.000000	1500.000000
1	2	1	-1.264449	0.245268	1500.000000	1950.000000	2400.000000
1	2	1	-1.283892	0.215353	2400.000000	3250.000000	4100.000000
1	2	1	-1.279947	0.195153	4100.000000	5050.000000	6000.000000
1	2	1	-1.318377	0.173239	6000.000000	7850.000000	9700.000000
1	2	1	-1.323199	0.171067	9700.000000	13350.000000	17000.000000
1	2	2	-2.480931	0.324848	500.000000	1000.000000	1500.000000
1	2	2	-2.464566	0.281363	1500.000000	1850.000000	2200.000000
1	2	2	-2.406202	0.232401	2200.000000	3150.000000	4100.000000
1	2	2	-2.453972	0.210952	4100.000000	5800.000000	7500.000000
1	2	2	-2.450087	0.199489	7500.000000	9250.000000	11000.000000
1	2	2	-2.480853	0.183406	11000.000000	14850.000000	18700.000000
1	2	3	-1.435967	0.331493	500.000000	1100.000000	1700.000000
1	2	3	-1.413258	0.267182	1700.000000	2350.000000	3000.000000
1	2	3	-1.414559	0.226292	3000.000000	4250.000000	5500.000000
1	2	3	-1.422369	0.198059	5500.000000	6550.000000	7600.000000
1	2	3	-1.425400	0.191243	7600.000000	10150.000000	12700.000000
1	2	3	-1.469257	0.187079	12700.000000	15850.000000	19000.000000
2	2	1	0.020000	0.000000	500.000000	900.000000	1300.000000
2	2	1	0.020000	0.000000	1300.000000	1900.000000	2500.000000
2	2	1	0.000000	0.000000	2500.000000	3150.000000	3800.000000
2	2	1	0.000000	0.000000	3800.000000	5400.000000	7000.000000
2	2	1	0.000000	0.000000	7000.000000	8150.000000	9300.000000
2	2	1	0.000000	0.000000	9300.000000	10850.000000	12400.000000
2	2	1	0.000000	0.000000	12400.000000	16850.000000	21300.000000
2	2	2	-0.440738	0.306164	500.000000	1050.000000	1600.000000
2	2	2	-0.447964	0.246385	1600.000000	2250.000000	2900.000000
2	2	2	-0.438862	0.198368	2900.000000	4700.000000	6500.000000
