#Sector	Layer	Component	Order	Mean	Sigma

1	1	1	0	8770.517411	1014.837066
1	1	1	1	8695.110634	1012.329019
1	1	2	0	8503.961436	1019.663263
1	1	2	1	8968.746719	1048.214592
1	1	3	0	8912.806564	1087.110609
1	1	3	1	8703.526064	1092.678580
2	1	1	0	8666.683805	1190.027434
2	1	1	1	8753.694556	1171.010329
2	1	2	0	8724.594836	1218.678195
2	1	2	1	8622.482995	1654.776017
2	1	3	0	8615.055765	1178.418002
2	1	3	1	8653.787599	1143.245014
2	1	4	0	8761.539374	1189.991637
2	1	4	1	8676.427588	1202.796632
2	1	5	0	8870.643125	1183.331367
2	1	5	1	8690.238022	1203.056612
2	1	6	0	8813.343249	1165.321417
2	1	6	1	8657.936257	1193.362652
2	1	7	0	8626.118214	1033.890360
2	1	7	1	8299.945341	1062.251883
3	1	1	0	4178.611386	439.425029
3	1	1	1	4730.431195	501.667610
3	1	2	0	4392.251350	445.720731
3	1	2	1	5841.868982	565.411709
3	1	3	0	4824.864584	547.687175
3	1	3	1	4623.404075	577.718779
3	1	4	0	4916.467188	557.064254
3	1	4	1	4840.417889	548.658052
3	1	5	0	8084.483920	880.094485
3	1	5	1	8544.525385	946.401296
3	1	6	0	4356.255631	525.268614
3	1	6	1	3357.696450	1207.635711
4	1	1	0	3688.309905	439.635078
4	1	1	1	5531.795688	530.343859
4	1	2	0	4990.393224	498.324354
4	1	2	1	4831.191919	1088.118257
4	1	3	0	5933.014950	655.972756
4	1	3	1	4710.551894	520.768649
4	1	4	0	8512.706792	887.084584
4	1	4	1	8626.501189	926.737722
4	1	5	0	8416.120949	911.948875
4	1	5	1	8454.919715	946.845075
4	1	6	0	4627.807865	620.710495
4	1	6	1	4981.254759	602.555070
5	1	1	0	8706.815683	1233.886627
5	1	1	1	8749.777593	1185.043063
5	1	2	0	8209.509876	1185.934403
5	1	2	1	8710.583799	1226.214369
1	2	1	0	8086.993150	899.693091
1	2	1	1	8766.919963	995.992391
1	2	2	0	8068.561552	1842.561706
1	2	2	1	7813.612196	1559.561330
1	2	3	0	8340.091790	1061.259568
1	2	3	1	8112.084464	954.155020
2	2	1	0	8572.269735	1119.765094
2	2	1	1	8536.223228	1204.533781
2	2	2	0	9060.774411	1842.571014
2	2	2	1	9754.064868	2023.470739
2	2	3	0	8359.862149	1342.276297
2	2	3	1	8713.189781	1351.821840
2	2	4	0	8588.205080	1158.072172
2	2	4	1	8586.033634	1184.358772
2	2	5	0	8787.683317	1204.469718
2	2	5	1	8705.260961	1161.723596
2	2	6	0	8632.796067	1129.798209
2	2	6	1	8615.845746	1152.185078
2	2	7	0	8646.487243	1139.820104
2	2	7	1	8619.579910	1129.940580
3	2	1	0	9721.656602	1012.990515
3	2	1	1	6824.955003	690.904305
3	2	2	0	4816.156386	1213.084486
3	2	2	1	4859.183612	526.146313
3	2	3	0	7375.632013	801.910453
3	2	3	1	5739.396221	653.427796
3	2	4	0	7241.502702	909.953194
3	2	4	1	7522.433754	1003.382999
3	2	5	0	4937.648748	610.020100
3	2	5	1	5651.794647	1424.949695
3	2	6	0	6810.769171	771.610382
3	2	6	1	5745.263392	683.677597
4	2	1	0	3936.345922	400.170489
4	2	1	1	7530.068416	739.204988
4	2	2	0	5425.364548	524.433767
4	2	2	1	4942.554759	510.058678
4	2	3	0	7892.569668	800.830599
4	2	3	1	8419.280567	910.237114
