#Sector	Layer	Component	Order	Mean	Sigma

1	2	3	1	-1.000000	-1.000000
2	2	1	0	-1.000000	-1.000000
2	2	1	1	-1.000000	-1.000000
2	2	2	0	-1.000000	-1.000000
2	2	2	1	-1.000000	-1.000000
2	2	3	0	-1.000000	-1.000000
2	2	3	1	-1.000000	-1.000000
2	2	4	0	-1.000000	-1.000000
2	2	4	1	-1.000000	-1.000000
2	2	5	0	-1.000000	-1.000000
2	2	5	1	-1.000000	-1.000000
2	2	6	0	-1.000000	-1.000000
2	2	6	1	-1.000000	-1.000000
2	2	7	0	-1.000000	-1.000000
2	2	7	1	-1.000000	-1.000000
3	2	1	0	-1.000000	-1.000000
3	2	1	1	-1.000000	-1.000000
3	2	2	0	-1.000000	-1.000000
3	2	2	1	-1.000000	-1.000000
3	2	3	0	-1.000000	-1.000000
3	2	3	1	-1.000000	-1.000000
3	2	4	0	-1.000000	-1.000000
3	2	4	1	-1.000000	-1.000000
3	2	5	0	-1.000000	-1.000000
3	2	5	1	-1.000000	-1.000000
3	2	6	0	-1.000000	-1.000000
3	2	6	1	-1.000000	-1.000000
4	2	1	0	-1.000000	-1.000000
4	2	1	1	-1.000000	-1.000000
4	2	2	0	-1.000000	-1.000000
4	2	2	1	-1.000000	-1.000000
4	2	3	0	-1.000000	-1.000000
4	2	3	1	-1.000000	-1.000000
4	2	4	0	-1.000000	-1.000000
4	2	4	1	-1.000000	-1.000000
4	2	5	0	-1.000000	-1.000000
4	2	5	1	-1.000000	-1.000000
4	2	6	0	-1.000000	-1.000000
4	2	6	1	-1.000000	-1.000000
5	2	1	0	-1.000000	-1.000000
5	2	1	1	-1.000000	-1.000000
5	2	2	0	-1.000000	-1.000000
5	2	2	1	-1.000000	-1.000000
1	3	1	0	-1.000000	-1.000000
1	3	1	1	-1.000000	-1.000000
1	3	2	0	-1.000000	-1.000000
1	3	2	1	-1.000000	-1.000000
1	3	3	0	-1.000000	-1.000000
1	3	3	1	-1.000000	-1.000000
2	3	1	0	-1.000000	-1.000000
2	3	1	1	-1.000000	-1.000000
2	3	2	0	-1.000000	-1.000000
2	3	2	1	-1.000000	-1.000000
2	3	3	0	-1.000000	-1.000000
2	3	3	1	-1.000000	-1.000000
2	3	4	0	-1.000000	-1.000000
2	3	4	1	-1.000000	-1.000000
2	3	5	0	-1.000000	-1.000000
2	3	5	1	-1.000000	-1.000000
2	3	6	0	-1.000000	-1.000000
2	3	6	1	-1.000000	-1.000000
2	3	7	0	-1.000000	-1.000000
2	3	7	1	-1.000000	-1.000000
3	3	1	0	-1.000000	-1.000000
3	3	1	1	-1.000000	-1.000000
3	3	2	0	-1.000000	-1.000000
3	3	2	1	-1.000000	-1.000000
3	3	3	0	-1.000000	-1.000000
3	3	3	1	-1.000000	-1.000000
3	3	4	0	-1.000000	-1.000000
3	3	4	1	-1.000000	-1.000000
3	3	5	0	-1.000000	-1.000000
3	3	5	1	-1.000000	-1.000000
3	3	6	0	-1.000000	-1.000000
3	3	6	1	-1.000000	-1.000000
4	3	1	0	-1.000000	-1.000000
4	3	1	1	-1.000000	-1.000000
4	3	2	0	-1.000000	-1.000000
4	3	2	1	-1.000000	-1.000000
4	3	3	0	-1.000000	-1.000000
4	3	3	1	-1.000000	-1.000000
4	3	4	0	-1.000000	-1.000000
4	3	4	1	-1.000000	-1.000000
4	3	5	0	-1.000000	-1.000000
4	3	5	1	-1.000000	-1.000000
4	3	6	0	-1.000000	-1.000000
4	3	6	1	-1.000000	-1.000000
5	3	1	0	-1.000000	-1.000000
5	3	1	1	-1.000000	-1.000000
5	3	2	0	-1.000000	-1.000000
5	3	2	1	-1.000000	-1.000000
1	4	1	0	-1.000000	-1.000000
1	4	1	1	-1.000000	-1.000000
1	4	2	0	-1.000000	-1.000000
1	4	2	1	-1.000000	-1.000000
1	4	3	0	-1.000000	-1.000000
1	4	3	1	-1.000000	-1.000000
2	4	1	0	-1.000000	-1.000000
2	4	1	1	-1.000000	-1.000000
2	4	2	0	-1.000000	-1.000000
2	4	2	1	-1.000000	-1.000000
2	4	3	0	-1.000000	-1.000000
2	4	3	1	-1.000000	-1.000000
2	4	4	0	-1.000000	-1.000000
2	4	4	1	-1.000000	-1.000000
2	4	5	0	-1.000000	-1.000000
2	4	5	1	-1.000000	-1.000000
2	4	6	0	-1.000000	-1.000000
2	4	6	1	-1.000000	-1.000000
2	4	7	0	-1.000000	-1.000000
2	4	7	1	-1.000000	-1.000000
3	4	1	0	-1.000000	-1.000000
3	4	1	1	-1.000000	-1.000000
3	4	2	0	-1.000000	-1.000000
3	4	2	1	-1.000000	-1.000000
3	4	3	0	-1.000000	-1.000000
3	4	3	1	-1.000000	-1.000000
3	4	4	0	-1.000000	-1.000000
3	4	4	1	-1.000000	-1.000000
3	4	5	0	-1.000000	-1.000000
3	4	5	1	-1.000000	-1.000000
3	4	6	0	-1.000000	-1.000000
3	4	6	1	-1.000000	-1.000000
4	4	1	0	-1.000000	-1.000000
4	4	1	1	-1.000000	-1.000000
4	4	2	0	-1.000000	-1.000000
4	4	2	1	-1.000000	-1.000000
4	4	3	0	-1.000000	-1.000000
4	4	3	1	-1.000000	-1.000000
4	4	4	0	-1.000000	-1.000000
4	4	4	1	-1.000000	-1.000000
4	4	5	0	-1.000000	-1.000000
4	4	5	1	-1.000000	-1.000000
4	4	6	0	-1.000000	-1.000000
4	4	6	1	-1.000000	-1.000000
5	4	1	0	-1.000000	-1.000000
5	4	1	1	-1.000000	-1.000000
5	4	2	0	-1.000000	-1.000000
5	4	2	1	-1.000000	-1.000000
1	5	1	0	-1.000000	-1.000000
1	5	1	1	-1.000000	-1.000000
1	5	2	0	-1.000000	-1.000000
1	5	2	1	-1.000000	-1.000000
1	5	3	0	-1.000000	-1.000000
1	5	3	1	-1.000000	-1.000000
2	5	1	0	-1.000000	-1.000000
2	5	1	1	-1.000000	-1.000000
2	5	2	0	-1.000000	-1.000000
2	5	2	1	-1.000000	-1.000000
2	5	3	0	-1.000000	-1.000000
2	5	3	1	-1.000000	-1.000000
2	5	4	0	-1.000000	-1.000000
2	5	4	1	-1.000000	-1.000000
2	5	5	0	-1.000000	-1.000000
2	5	5	1	-1.000000	-1.000000
2	5	6	0	-1.000000	-1.000000
2	5	6	1	-1.000000	-1.000000
2	5	7	0	-1.000000	-1.000000
2	5	7	1	-1.000000	-1.000000
3	5	1	0	-1.000000	-1.000000
3	5	1	1	-1.000000	-1.000000
3	5	2	0	-1.000000	-1.000000
3	5	2	1	-1.000000	-1.000000
3	5	3	0	-1.000000	-1.000000
3	5	3	1	-1.000000	-1.000000
3	5	4	0	-1.000000	-1.000000
3	5	4	1	-1.000000	-1.000000
3	5	5	0	-1.000000	-1.000000
3	5	5	1	-1.000000	-1.000000
4	5	1	0	-1.000000	-1.000000
4	5	1	1	-1.000000	-1.000000
4	5	2	0	-1.000000	-1.000000
4	5	2	1	-1.000000	-1.000000
4	5	3	0	-1.000000	-1.000000
4	5	3	1	-1.000000	-1.000000
4	5	4	0	-1.000000	-1.000000
4	5	4	1	-1.000000	-1.000000
4	5	5	0	-1.000000	-1.000000
4	5	5	1	-1.000000	-1.000000
1	6	1	0	6802.246345	637.188462
1	6	1	1	-1.000000	-1.000000
1	6	2	0	4070.091672	426.583376
1	6	2	1	-1.000000	-1.000000
1	6	3	0	3813.759921	800.319371
1	6	3	1	-1.000000	-1.000000
2	6	1	0	2070.796175	301.273231
2	6	1	1	-1.000000	-1.000000
2	6	2	0	2520.989835	327.670960
2	6	2	1	-1.000000	-1.000000
2	6	3	0	2520.022402	304.006664
2	6	3	1	-1.000000	-1.000000
2	6	4	0	3885.558656	458.305472
2	6	4	1	-1.000000	-1.000000
2	6	5	0	2307.375603	337.832446
2	6	5	1	-1.000000	-1.000000
2	6	6	0	2470.023720	336.652078
2	6	6	1	-1.000000	-1.000000
2	6	7	0	2238.637088	355.177319
2	6	7	1	-1.000000	-1.000000
3	6	1	0	14241.593420	1149.277322
3	6	1	1	-1.000000	-1.000000
3	6	2	0	9315.398304	708.214260
3	6	2	1	-1.000000	-1.000000
3	6	3	0	15668.581419	1013.374190
3	6	3	1	-1.000000	-1.000000
3	6	4	0	1966.398936	645.643589
3	6	4	1	-1.000000	-1.000000
3	6	5	0	11792.200297	639.664679
3	6	5	1	-1.000000	-1.000000
3	6	6	0	6482.596835	1923.551091
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	29553.081355	2719.366509
4	6	2	0	-1.000000	-1.000000
4	6	2	1	14556.633548	763.350859
4	6	3	0	-1.000000	-1.000000
4	6	3	1	-1.000000	-1.000000
4	6	4	0	-1.000000	-1.000000
4	6	4	1	-1.000000	-1.000000
4	6	5	0	-1.000000	-1.000000
4	6	5	1	-1.000000	-1.000000
4	6	6	0	-1.000000	-1.000000
4	6	6	1	-1.000000	-1.000000
5	6	1	0	1217.620339	1624.541369
5	6	1	1	-1.000000	-1.000000
5	6	2	0	2111.520218	615.721317
5	6	2	1	-1.000000	-1.000000
