#Sector	Layer	Component	Order	Mean	Sigma

3	4	2	0	21841.097589	1538.316544
3	4	2	1	22609.964316	1436.906934
3	4	3	0	20394.796436	1366.246436
3	4	3	1	22300.676532	5132.626376
3	4	4	0	22080.566366	5295.321487
3	4	4	1	21901.028177	5223.277625
3	4	5	0	19743.947513	1512.474580
3	4	5	1	18998.013029	1573.073815
3	4	6	0	19083.912149	1301.160021
3	4	6	1	19573.209796	1397.432524
4	4	1	0	23549.327796	4765.146837
4	4	1	1	22345.975536	1361.443011
4	4	2	0	22310.989810	4671.447587
4	4	2	1	22832.855818	4908.893260
4	4	3	0	22338.966245	5077.248036
4	4	3	1	21922.226373	4870.445129
4	4	4	0	21791.192808	4992.995189
4	4	4	1	21672.794002	4947.457487
4	4	5	0	23914.303390	5208.159412
4	4	5	1	21875.226420	4989.332431
4	4	6	0	20664.654429	4696.341759
4	4	6	1	21948.914949	5000.855457
5	4	1	0	18289.474955	1718.234115
5	4	1	1	18883.987957	1663.015890
5	4	2	0	20276.704298	6342.256981
5	4	2	1	20084.558726	5199.146497
1	5	1	0	19245.353894	1542.884467
1	5	1	1	18591.127135	1537.058026
1	5	2	0	19503.877804	1703.428227
1	5	2	1	19601.749708	1644.256659
1	5	3	0	18979.607069	1602.107711
1	5	3	1	18709.068325	1561.710544
2	5	1	0	19355.756067	1606.308910
2	5	1	1	18627.201457	1681.126210
2	5	2	0	19966.420731	5661.588709
2	5	2	1	19776.696749	5760.235650
2	5	3	0	19564.519060	1523.286432
2	5	3	1	18735.665555	1594.763698
2	5	4	0	19199.062053	1733.811463
2	5	4	1	19223.732099	1621.044210
2	5	5	0	18416.312811	1632.952934
2	5	5	1	18173.001060	2547.438964
2	5	6	0	18730.092977	1645.354664
2	5	6	1	18973.379722	1593.144494
2	5	7	0	17982.471715	1611.933372
2	5	7	1	17878.866821	1638.258035
3	5	1	0	19447.518286	1436.951370
3	5	1	1	19651.188772	1436.925580
3	5	2	0	19452.844219	1472.138803
3	5	2	1	19627.645235	1479.627496
3	5	3	0	19626.382799	1462.366672
3	5	3	1	20371.148153	1496.571108
3	5	4	0	20052.603281	1445.777261
3	5	4	1	19542.325245	1443.089250
3	5	5	0	19403.121001	1587.502261
3	5	5	1	19679.886651	1426.032168
4	5	1	0	19500.669400	1373.072117
4	5	1	1	19701.648098	1362.714235
4	5	2	0	19437.873420	1485.983454
4	5	2	1	20073.588559	1464.054914
4	5	3	0	19880.481479	1433.655334
4	5	3	1	19728.253472	1406.181456
4	5	4	0	19296.298969	1444.509455
4	5	4	1	19819.207934	1376.982035
4	5	5	0	19845.414030	1514.433871
4	5	5	1	19286.592258	1425.720092
1	6	1	0	17980.494962	12064.129703
1	6	1	1	-1.000000	-1.000000
1	6	2	0	15707.473409	3918.785032
1	6	2	1	-1.000000	-1.000000
1	6	3	0	24425.185046	8807.798793
1	6	3	1	-1.000000	-1.000000
2	6	1	0	509713.516234	467143.948110
2	6	1	1	-1.000000	-1.000000
2	6	2	0	13402.105777	4631.106445
2	6	2	1	-1.000000	-1.000000
2	6	3	0	22768.717844	1742.184117
2	6	3	1	-1.000000	-1.000000
2	6	4	0	19142.364362	3220.035777
2	6	4	1	-1.000000	-1.000000
2	6	5	0	24048.509940	26325.789898
2	6	5	1	-1.000000	-1.000000
2	6	6	0	20576.424332	15092.141585
2	6	6	1	-1.000000	-1.000000
2	6	7	0	25368.367284	34678.284974
2	6	7	1	-1.000000	-1.000000
3	6	1	0	12931.448136	2537.282264
3	6	1	1	-1.000000	-1.000000
3	6	2	0	12012.745296	3013.712902
3	6	2	1	-1.000000	-1.000000
3	6	3	0	10542.390604	2679.050658
3	6	3	1	-1.000000	-1.000000
3	6	4	0	25747.814622	8373.913674
3	6	4	1	-1.000000	-1.000000
3	6	5	0	8714.418232	3711.880806
3	6	5	1	-1.000000	-1.000000
3	6	6	0	13391.204754	8403.203902
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	1941.977279	656.360346
4	6	2	0	-1.000000	-1.000000
4	6	2	1	3181.028595	978.055518
4	6	3	0	-1.000000	-1.000000
4	6	3	1	3703.285630	1184.983650
4	6	4	0	-1.000000	-1.000000
4	6	4	1	10955.728024	3087.716513
4	6	5	0	-1.000000	-1.000000
4	6	5	1	6568.233926	1601.694712
4	6	6	0	-1.000000	-1.000000
4	6	6	1	8889.080069	687.060863
5	6	1	0	16858.781884	4160.430537
5	6	1	1	-1.000000	-1.000000
5	6	2	0	22380.427940	19108.286114
5	6	2	1	-1.000000	-1.000000
