#Sector	Layer	Component	Order	Mean	Sigma

1	1	1	0	1887.760749	281.891762
1	1	1	1	2205.779504	298.654610
1	1	2	0	2953.515070	402.657570
1	1	2	1	2290.961613	343.903614
1	1	3	0	1607.784414	241.309891
1	1	3	1	2044.705567	285.467325
2	1	1	0	2078.325791	350.664842
2	1	1	1	2161.176940	357.658120
2	1	2	0	2178.131579	358.656127
2	1	2	1	2111.702654	348.207570
2	1	3	0	1907.450228	325.331249
2	1	3	1	2020.732045	375.072890
2	1	4	0	2211.055410	355.885699
2	1	4	1	2195.938128	370.495792
2	1	5	0	1405.578211	242.390305
2	1	5	1	1513.661061	239.471206
2	1	6	0	2063.983576	334.150071
2	1	6	1	2272.000508	413.430630
2	1	7	0	2750.899724	385.427046
2	1	7	1	3976.467639	944.369453
3	1	1	0	22838.928964	1486.424947
3	1	1	1	20246.807242	1579.959976
3	1	2	0	21969.173510	1314.334090
3	1	2	1	17027.124848	1541.211784
3	1	3	0	17433.394836	1509.804174
3	1	3	1	26728.968004	4746.383802
3	1	4	0	20484.685730	1545.618952
3	1	4	1	20746.191621	1509.372705
3	1	5	0	15912.229661	1546.704448
3	1	5	1	14227.669420	1561.782638
3	1	6	0	21066.005545	1611.902593
3	1	6	1	20821.376905	1674.217968
4	1	1	0	34649.272754	4211.812855
4	1	1	1	1435.222809	172.451235
4	1	2	0	21364.381642	1526.722634
4	1	2	1	19070.173265	1621.724322
4	1	3	0	12034.338068	1245.798462
4	1	3	1	34601.044466	4449.727208
4	1	4	0	15148.998600	1428.037530
4	1	4	1	13922.215342	1396.666958
4	1	5	0	15672.796166	1381.918727
4	1	5	1	15602.748115	1370.369154
4	1	6	0	27629.607057	5053.838567
4	1	6	1	26045.661974	4817.200236
5	1	1	0	2714.348756	431.256382
5	1	1	1	2377.319234	422.365720
5	1	2	0	4716.864238	756.457442
5	1	2	1	2007.193535	334.750637
1	2	1	0	4560.884076	1001.555681
1	2	1	1	2718.868922	356.192509
1	2	2	0	2721.674501	440.505583
1	2	2	1	4341.969673	685.960077
1	2	3	0	4059.833122	1021.073982
1	2	3	1	4032.920293	1003.172686
2	2	1	0	2361.820936	652.319928
2	2	1	1	2249.043094	623.027513
2	2	2	0	2474.554003	387.399287
2	2	2	1	2442.546342	389.057515
2	2	3	0	2893.160974	497.425357
2	2	3	1	2590.636722	443.342199
2	2	4	0	3142.846168	553.824376
2	2	4	1	3013.535587	468.275672
2	2	5	0	2364.556488	429.781177
2	2	5	1	2485.097123	356.612597
2	2	6	0	2662.083704	375.630935
2	2	6	1	3325.306475	527.142463
2	2	7	0	3038.055923	436.488603
2	2	7	1	2870.517679	406.227054
3	2	1	0	8675.954425	856.514897
3	2	1	1	28222.148784	4286.476287
3	2	2	0	22945.391964	1462.383253
3	2	2	1	26098.306150	4749.131950
3	2	3	0	15806.929075	1412.325583
3	2	3	1	17426.788780	1611.614927
3	2	4	0	15778.130290	1484.652884
3	2	4	1	15375.854436	1474.093738
3	2	5	0	21348.704931	1493.670468
3	2	5	1	13286.048818	1445.261940
3	2	6	0	13856.482048	1502.699089
3	2	6	1	17934.521872	1706.786159
4	2	1	0	30553.909398	4536.591309
4	2	1	1	16406.950457	1373.643654
4	2	2	0	19365.212497	1420.250232
4	2	2	1	-1.000000	-1.000000
4	2	3	0	19499.650162	1420.404205
4	2	3	1	12132.936711	1360.616725
4	2	4	0	18387.046679	1696.331016
4	2	4	1	17491.845483	1665.404946
4	2	5	0	14840.442904	1642.146952
4	2	5	1	15163.240858	1631.691597
4	2	6	0	11563.120228	1252.277361
4	2	6	1	11479.969505	1266.447001
5	2	1	0	2284.678751	368.023863
5	2	1	1	2956.153110	472.250452
5	2	2	0	3749.250000	972.588168
5	2	2	1	2862.027996	472.690364
1	3	1	0	3963.418281	529.903295
1	3	1	1	3279.774317	474.949081
1	3	2	0	3413.991637	462.157153
1	3	2	1	3850.366636	599.633913
1	3	3	0	3590.071293	471.855998
1	3	3	1	4273.880959	1086.335751
2	3	1	0	2329.572538	664.635292
2	3	1	1	2519.351575	747.037131
2	3	2	0	4160.326172	584.163499
2	3	2	1	3330.495192	525.860107
2	3	3	0	2417.145351	719.243598
2	3	3	1	3017.904592	446.519154
2	3	4	0	3382.301046	850.248258
2	3	4	1	3211.391886	640.897530
2	3	5	0	2945.441847	614.932237
2	3	5	1	2612.725624	378.416116
2	3	6	0	2905.681388	482.643302
2	3	6	1	3088.360795	535.138904
2	3	7	0	2740.210066	383.555284
2	3	7	1	3050.724239	446.180962
3	3	1	0	15218.867034	1504.034239
3	3	1	1	14419.352572	1365.853443
3	3	2	0	11250.452716	1130.132576
3	3	2	1	28704.857936	4818.099224
3	3	3	0	13394.617490	1434.881252
3	3	3	1	14780.058937	1546.303918
3	3	4	0	6535.946893	736.126428
3	3	4	1	28454.975647	4917.835977
3	3	5	0	10319.088327	8749.600158
3	3	5	1	16250.243050	1501.500450
3	3	6	0	11786.271191	1975.365984
3	3	6	1	20993.424041	1412.591543
4	3	1	0	37693.787562	4750.926157
4	3	1	1	19038.157059	1630.844094
4	3	2	0	8840.511637	1036.648279
4	3	2	1	15998.485081	3705.402939
4	3	3	0	35725.931479	4799.313277
4	3	3	1	15794.042780	1535.908644
4	3	4	0	15469.523659	1612.962952
4	3	4	1	9801.247153	1096.451462
4	3	5	0	17647.526109	1683.635154
4	3	5	1	12851.935452	1405.221996
4	3	6	0	14336.039917	1531.703414
4	3	6	1	4840.301379	622.339020
5	3	1	0	2431.369743	369.762683
5	3	1	1	2714.052915	503.264052
5	3	2	0	3760.972389	591.825084
5	3	2	1	3377.214687	853.745989
1	4	1	0	3030.747545	446.865052
1	4	1	1	3602.970993	528.977104
1	4	2	0	3868.093158	492.010883
1	4	2	1	3621.236611	448.381381
1	4	3	0	3915.519838	500.801100
1	4	3	1	3034.078816	414.959332
2	4	1	0	2364.316918	718.869512
2	4	1	1	2551.073607	413.170769
2	4	2	0	3192.660892	508.993965
2	4	2	1	2640.822038	404.952043
2	4	3	0	2481.085849	720.599398
2	4	3	1	3908.271860	595.028751
2	4	4	0	2639.898938	396.785216
2	4	4	1	2535.359337	460.804765
2	4	5	0	2499.288951	443.780775
2	4	5	1	5240.374909	693.314143
2	4	6	0	2369.209962	377.292411
2	4	6	1	3197.286865	431.721221
2	4	7	0	23363.068992	5407.416775
2	4	7	1	11274.981853	1493.665106
3	4	1	0	20539.162645	3051.730243
3	4	1	1	11260.663421	1110.443106
3	4	2	0	15290.051638	1603.563061
3	4	2	1	15228.091774	1599.771931
3	4	3	0	12767.401808	1366.456494
3	4	3	1	18564.620503	1578.771589
3	4	4	0	33824.257456	4802.484880
3	4	4	1	6144.406416	618.233855
3	4	5	0	15487.425363	1642.119696
3	4	5	1	14334.207416	1572.666386
3	4	6	0	13451.478620	1581.362632
3	4	6	1	18541.989749	1522.051970
4	4	1	0	14542.207316	1382.954813
4	4	1	1	17833.819826	1556.997581
4	4	2	0	16947.978918	1553.193471
4	4	2	1	18937.340812	1370.490323
4	4	3	0	16160.801353	1522.965427
4	4	3	1	15503.210613	1521.430351
4	4	4	0	14869.765247	1477.589516
4	4	4	1	15536.174532	1625.821689
4	4	5	0	23493.139744	5111.444439
4	4	5	1	16057.780519	1506.009653
4	4	6	0	14369.609311	1304.465916
4	4	6	1	34087.222238	4168.658230
5	4	1	0	3390.081964	503.571297
5	4	1	1	2973.847410	440.046149
5	4	2	0	3913.017930	653.417933
5	4	2	1	3941.703231	521.306989
1	5	1	0	4450.075796	526.024463
1	5	1	1	2858.141689	348.201987
1	5	2	0	4780.585792	645.457282
1	5	2	1	5002.855424	884.652104
1	5	3	0	4055.673576	508.990035
1	5	3	1	3320.260309	435.177672
2	5	1	0	4477.513313	597.480483
2	5	1	1	2587.023600	412.194135
2	5	2	0	3957.283332	539.945719
2	5	2	1	3033.415231	479.232821
2	5	3	0	4889.658204	703.145273
2	5	3	1	3844.002235	1028.810568
2	5	4	0	4484.218210	933.007936
2	5	4	1	4252.934641	1008.315164
2	5	5	0	2672.733213	408.857888
2	5	5	1	3747.829658	721.236542
2	5	6	0	2881.157987	408.705033
2	5	6	1	4309.468732	583.522171
2	5	7	0	5496.179399	759.003582
2	5	7	1	8402.230826	1182.268460
3	5	1	0	15041.387632	1352.883714
3	5	1	1	15051.250858	1353.574060
3	5	2	0	15237.548554	1246.585310
3	5	2	1	15239.807659	1313.456760
3	5	3	0	8694.816662	815.086326
3	5	3	1	26019.480038	4600.783383
3	5	4	0	15508.173157	1561.212284
3	5	4	1	15147.697325	1532.100203
3	5	5	0	15924.533493	1556.061670
3	5	5	1	15167.821614	1489.174037
4	5	1	0	15626.091011	1400.760460
4	5	1	1	15605.136930	1404.506371
4	5	2	0	8881.085749	833.000025
4	5	2	1	25754.056162	4692.357986
4	5	3	0	16113.186882	1382.029443
4	5	3	1	15065.205063	1304.025461
4	5	4	0	14834.289378	1287.658268
4	5	4	1	14656.685369	1274.770310
4	5	5	0	14958.693787	1131.129750
4	5	5	1	14757.324595	1342.066743
1	6	1	0	-1.000000	-1.000000
1	6	1	1	-1.000000	-1.000000
1	6	2	0	1150.668827	306.519439
1	6	2	1	-1.000000	-1.000000
1	6	3	0	-1.000000	-1.000000
1	6	3	1	-1.000000	-1.000000
2	6	1	0	-1.000000	-1.000000
2	6	1	1	-1.000000	-1.000000
2	6	2	0	1018.370640	134.732552
2	6	2	1	-1.000000	-1.000000
2	6	3	0	1007.461398	113.932361
2	6	3	1	-1.000000	-1.000000
2	6	4	0	1121.243854	258.823952
2	6	4	1	-1.000000	-1.000000
2	6	5	0	986.694161	134.361187
2	6	5	1	-1.000000	-1.000000
2	6	6	0	-1.000000	-1.000000
2	6	6	1	-1.000000	-1.000000
2	6	7	0	987.425643	125.537504
2	6	7	1	-1.000000	-1.000000
3	6	1	0	-1.000000	-1.000000
3	6	1	1	-1.000000	-1.000000
3	6	2	0	-1.000000	-1.000000
3	6	2	1	-1.000000	-1.000000
3	6	3	0	-1.000000	-1.000000
3	6	3	1	-1.000000	-1.000000
3	6	4	0	-1.000000	-1.000000
3	6	4	1	-1.000000	-1.000000
3	6	5	0	729.726829	439.447103
3	6	5	1	-1.000000	-1.000000
3	6	6	0	1019.500433	92.353813
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	-1.000000	-1.000000
4	6	2	0	-1.000000	-1.000000
4	6	2	1	-1.000000	-1.000000
4	6	3	0	-1.000000	-1.000000
4	6	3	1	-1.000000	-1.000000
4	6	4	0	-1.000000	-1.000000
4	6	4	1	-1.000000	-1.000000
4	6	5	0	-1.000000	-1.000000
4	6	5	1	-1.000000	-1.000000
4	6	6	0	-1.000000	-1.000000
4	6	6	1	-1.000000	-1.000000
5	6	1	0	998.777971	465.630677
5	6	1	1	-1.000000	-1.000000
5	6	2	0	1053.356940	158.652767
5	6	2	1	-1.000000	-1.000000
