#Sector	Layer	Component	Order	Mean	Sigma

3	2	6	0	6885.347119	858.764713
3	2	6	1	6682.227987	878.272833
4	2	1	0	8856.672171	838.984215
4	2	1	1	9148.018542	859.646865
4	2	2	0	6886.092136	704.303321
4	2	2	1	6797.277600	691.284698
4	2	3	0	9039.575921	960.586987
4	2	3	1	9059.595946	1004.840421
4	2	4	0	6543.256914	773.940420
4	2	4	1	6545.083353	711.025013
4	2	5	0	8490.161233	988.231486
4	2	5	1	7881.861410	910.282404
4	2	6	0	6879.985984	806.727604
4	2	6	1	6934.987464	787.457764
5	2	1	0	9718.987372	1477.308209
5	2	1	1	9680.925911	1435.224546
5	2	2	0	9603.900349	1362.123958
5	2	2	1	9788.351572	1473.623045
1	3	1	0	9381.950912	1039.280253
1	3	1	1	9558.399188	1091.158569
1	3	2	0	9535.481245	1133.682499
1	3	2	1	9373.315331	1092.680872
1	3	3	0	9646.619247	1217.234618
1	3	3	1	9417.960861	1168.091169
2	3	1	0	9569.338908	1353.892857
2	3	1	1	9588.864337	1449.937924
2	3	2	0	9603.574117	1355.017039
2	3	2	1	9582.199520	1503.423227
2	3	3	0	9779.916815	1418.190432
2	3	3	1	9762.982557	1355.757291
2	3	4	0	9903.935314	1418.963104
2	3	4	1	9833.372357	1350.988393
2	3	5	0	9846.668675	1299.015331
2	3	5	1	9903.396835	1311.203303
2	3	6	0	9795.639071	1321.559236
2	3	6	1	9835.769282	1412.348196
2	3	7	0	9934.860219	1316.822963
2	3	7	1	9966.222381	1362.508642
3	3	1	0	6831.535166	734.396545
3	3	1	1	7137.883295	749.815924
3	3	2	0	6997.265131	735.994982
3	3	2	1	6792.493170	759.078826
3	3	3	0	7038.261216	793.825232
3	3	3	1	7701.396607	859.048736
3	3	4	0	7979.620076	953.267157
3	3	4	1	7554.451071	884.591032
3	3	5	0	11000.620346	1011.783041
3	3	5	1	8888.620346	1011.783041
3	3	6	0	9500.712021	939.675291
3	3	6	1	7518.712021	939.675291
4	3	1	0	7285.692789	724.753678
4	3	1	1	7390.065512	754.041147
4	3	2	0	9388.066009	1008.103312
4	3	2	1	8208.121576	879.972337
4	3	3	0	7749.254329	799.956446
4	3	3	1	8514.574047	869.274297
4	3	4	0	8015.731924	843.021384
4	3	4	1	8416.689532	867.846727
4	3	5	0	6844.818910	797.286192
4	3	5	1	7030.895452	789.558110
4	3	6	0	8192.236054	921.344543
4	3	6	1	8192.236054	921.344543
5	3	1	0	10029.742667	1421.616441
5	3	1	1	10055.055040	1462.140455
5	3	2	0	9482.673883	1398.555574
5	3	2	1	9851.910365	1308.646839
1	4	1	0	9780.058948	1114.838413
1	4	1	1	9507.138653	1078.169676
1	4	2	0	9534.177930	1125.113805
1	4	2	1	9579.904586	1146.039705
1	4	3	0	9506.021437	1199.205357
1	4	3	1	9704.490868	1198.962060
2	4	1	0	9550.335228	1396.632864
2	4	1	1	9711.099759	1367.108166
2	4	2	0	9577.570442	1321.487491
2	4	2	1	9898.162687	1503.746269
2	4	3	0	9631.483469	1340.793301
2	4	3	1	9380.391993	1302.170311
2	4	4	0	9861.944150	1442.746018
2	4	4	1	9995.455382	1415.686350
2	4	5	0	9705.106784	1305.684476
2	4	5	1	9351.985893	1251.149336
2	4	6	0	9981.573865	1440.456886
2	4	6	1	9620.145641	1266.761683
2	4	7	0	9621.808184	1219.868237
2	4	7	1	9854.779319	1299.997392
3	4	1	0	8559.145606	991.570715
3	4	1	1	7974.504310	865.603735
3	4	2	0	7246.920306	755.255051
3	4	2	1	6865.515186	740.001191
3	4	3	0	7783.112433	837.074910
3	4	3	1	7965.750422	826.234572
3	4	4	0	8828.683598	932.363856
3	4	4	1	9184.157364	981.409468
3	4	5	0	9683.898912	1155.647892
3	4	5	1	9438.989938	1187.978679
3	4	6	0	8959.760714	1166.686434
3	4	6	1	8914.612330	1187.118661
4	4	1	0	7274.730668	743.595906
4	4	1	1	7088.398481	715.912576
4	4	2	0	7544.244222	818.116803
4	4	2	1	7581.467604	816.523088
4	4	3	0	7737.883358	798.656396
4	4	3	1	7760.588195	786.455396
4	4	4	0	7968.875177	787.962700
4	4	4	1	7847.032489	808.467560
4	4	5	0	7019.596736	783.785550
4	4	5	1	8025.589855	878.736135
4	4	6	0	9324.007805	984.177370
4	4	6	1	9006.632310	943.781494
5	4	1	0	9361.803514	1333.671438
5	4	1	1	9913.856898	1271.734152
5	4	2	0	9516.594144	1486.490697
5	4	2	1	9422.636348	1212.567559
1	5	1	0	9352.110342	1067.073675
1	5	1	1	9751.979944	1101.410364
1	5	2	0	9340.341176	1114.675443
1	5	2	1	9303.182932	1083.853188
1	5	3	0	9413.318538	1105.316072
1	5	3	1	9693.037622	1206.936729
2	5	1	0	9380.474506	1160.376153
2	5	1	1	9771.531944	1240.449644
2	5	2	0	9621.392612	1849.124922
2	5	2	1	9409.955848	1288.628388
2	5	3	0	9453.816006	1257.956549
2	5	3	1	9325.245963	1377.246493
2	5	4	0	9269.000183	1238.216128
2	5	4	1	9486.835273	1209.333232
2	5	5	0	9766.562391	1247.275421
2	5	5	1	9313.293407	1136.328302
2	5	6	0	9878.290077	1258.399979
2	5	6	1	9407.948956	1165.373351
2	5	7	0	10365.330861	1421.989482
2	5	7	1	10365.330861	1421.989482
3	5	1	0	9464.483402	879.302096
3	5	1	1	9511.117000	889.238169
3	5	2	0	9541.789676	889.170386
3	5	2	1	9222.377557	878.286585
3	5	3	0	8980.627980	926.267640
3	5	3	1	8750.056304	931.354917
3	5	4	0	8963.311573	1030.474929
3	5	4	1	9546.198629	1032.261349
3	5	5	0	9467.604351	1095.763870
3	5	5	1	9304.365508	1097.150491
4	5	1	0	9259.241335	885.097617
4	5	1	1	9040.556161	887.683484
4	5	2	0	9304.032482	893.909805
4	5	2	1	9078.368498	872.090747
4	5	3	0	9127.648067	868.482723
4	5	3	1	9140.129503	831.938700
4	5	4	0	9214.088932	891.373475
4	5	4	1	9018.180338	859.804528
4	5	5	0	9016.828732	775.724124
4	5	5	1	9397.735543	795.110134
1	6	1	0	9940.415985	2690.225980
1	6	1	1	-1.000000	-1.000000
1	6	2	0	8723.146737	2283.720411
1	6	2	1	-1.000000	-1.000000
1	6	3	0	11401.597633	2563.310211
1	6	3	1	-1.000000	-1.000000
2	6	1	0	17663.069060	25069.450110
2	6	1	1	-1.000000	-1.000000
2	6	2	0	11205.518002	1249.230126
2	6	2	1	-1.000000	-1.000000
2	6	3	0	10456.822175	1155.720252
2	6	3	1	-1.000000	-1.000000
2	6	4	0	9220.197646	2449.595414
2	6	4	1	-1.000000	-1.000000
2	6	5	0	12724.148278	3200.575357
2	6	5	1	-1.000000	-1.000000
2	6	6	0	12620.299833	2974.893367
2	6	6	1	-1.000000	-1.000000
2	6	7	0	14017.175553	3346.957243
2	6	7	1	-1.000000	-1.000000
3	6	1	0	7087.049415	1963.167274
3	6	1	1	-1.000000	-1.000000
3	6	2	0	5894.066428	1772.184952
3	6	2	1	-1.000000	-1.000000
3	6	3	0	5472.839574	1955.046485
3	6	3	1	-1.000000	-1.000000
3	6	4	0	15074.647138	8253.880777
3	6	4	1	-1.000000	-1.000000
3	6	5	0	3537.130451	1874.629848
3	6	5	1	-1.000000	-1.000000
3	6	6	0	5544.790215	2338.354480
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	823.769906	238.244693
4	6	2	0	-1.000000	-1.000000
4	6	2	1	1133.194509	412.754486
4	6	3	0	-1.000000	-1.000000
4	6	3	1	1370.813534	473.283329
4	6	4	0	-1.000000	-1.000000
4	6	4	1	5022.636842	1445.362842
4	6	5	0	-1.000000	-1.000000
4	6	5	1	3302.021036	338.680440
4	6	6	0	-1.000000	-1.000000
4	6	6	1	3327.469514	369.064285
5	6	1	0	8958.508750	2698.803784
5	6	1	1	-1.000000	-1.000000
5	6	2	0	12797.922328	3033.873093
5	6	2	1	-1.000000	-1.000000
