#Sector	Layer	Component	Order	Mean	Sigma

5	4	1	0	14876.192757	1793.977799
5	4	1	1	15049.045281	1720.644942
5	4	2	0	15030.872621	1796.491677
5	4	2	1	15186.670312	1647.082216
1	5	1	0	15147.464524	1603.504825
1	5	1	1	14896.662048	1581.027147
1	5	2	0	15380.653767	1741.599605
1	5	2	1	15322.753995	1678.569434
1	5	3	0	15137.913336	1732.201307
1	5	3	1	14933.484110	1687.644613
2	5	1	0	15162.208880	1693.287003
2	5	1	1	14934.084100	1715.094885
2	5	2	0	15232.641798	1747.536530
2	5	2	1	15303.268947	1801.856862
2	5	3	0	16750.557419	1689.507070
2	5	3	1	14906.955313	1722.332963
2	5	4	0	15295.525724	1808.411639
2	5	4	1	15198.537359	1713.201226
2	5	5	0	14891.947182	1725.759945
2	5	5	1	15170.957321	1691.738224
2	5	6	0	15054.088268	1729.302695
2	5	6	1	15111.000740	1695.527305
2	5	7	0	14654.864368	1741.589773
2	5	7	1	14640.219306	1790.030341
3	5	1	0	15092.461894	1355.438250
3	5	1	1	15140.883806	1354.188430
3	5	2	0	15265.893992	1366.561887
3	5	2	1	15222.262741	1424.936812
3	5	3	0	15301.040265	1437.363123
3	5	3	1	15201.147918	1441.926041
3	5	4	0	15103.590455	1547.748096
3	5	4	1	15083.797650	1476.683437
3	5	5	0	15369.316605	1527.409156
3	5	5	1	15115.963650	1542.181560
4	5	1	0	15177.870945	1386.291651
4	5	1	1	15242.031520	1366.469193
4	5	2	0	15233.283367	1397.122065
4	5	2	1	13047.421053	3314.107899
4	5	3	0	15237.865109	1474.311353
4	5	3	1	15184.409687	1415.467034
4	5	4	0	14993.297185	1372.339132
4	5	4	1	15084.330402	1407.223969
4	5	5	0	15094.759518	1328.764851
4	5	5	1	14846.838301	1278.133974
1	6	1	0	18065.470111	14417.157597
1	6	1	1	-1.000000	-1.000000
1	6	2	0	19828.051072	18928.793103
1	6	2	1	-1.000000	-1.000000
1	6	3	0	17332.617218	16091.037363
1	6	3	1	-1.000000	-1.000000
2	6	1	0	13982.976274	18860.744795
2	6	1	1	-1.000000	-1.000000
2	6	2	0	17686.216833	3243.414408
2	6	2	1	-1.000000	-1.000000
2	6	3	0	10976.942816	5220.158347
2	6	3	1	-1.000000	-1.000000
2	6	4	0	20537.176900	12138.391306
2	6	4	1	-1.000000	-1.000000
2	6	5	0	22436.172889	19343.409242
2	6	5	1	-1.000000	-1.000000
2	6	6	0	18027.077488	3799.139437
2	6	6	1	-1.000000	-1.000000
2	6	7	0	25753.598374	28788.044258
2	6	7	1	-1.000000	-1.000000
3	6	1	0	13849.881555	10264.478389
3	6	1	1	-1.000000	-1.000000
3	6	2	0	11390.890899	3330.869226
3	6	2	1	-1.000000	-1.000000
3	6	3	0	8994.317989	2863.809869
3	6	3	1	-1.000000	-1.000000
3	6	4	0	10145.279970	2563.652525
3	6	4	1	-1.000000	-1.000000
3	6	5	0	41570.890175	40351.526794
3	6	5	1	-1.000000	-1.000000
3	6	6	0	31376.172863	20790.542769
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	13135.800310	3658.170138
4	6	2	0	-1.000000	-1.000000
4	6	2	1	16538.236789	8880.547366
4	6	3	0	-1.000000	-1.000000
4	6	3	1	14078.935594	12443.781043
4	6	4	0	-1.000000	-1.000000
4	6	4	1	18533.800694	12814.534726
4	6	5	0	-1.000000	-1.000000
4	6	5	1	10883.358535	19586.067477
4	6	6	0	-1.000000	-1.000000
4	6	6	1	15023.620427	1316.971095
5	6	1	0	17487.393810	4334.723452
5	6	1	1	-1.000000	-1.000000
5	6	2	0	16888.008311	4904.820911
5	6	2	1	-1.000000	-1.000000
