#Sector	Layer	Component	Order	Mean	Sigma

1	2	1	1	15249.622440	1584.786231
1	2	2	0	15066.012995	1703.986104
1	2	2	1	15023.773970	1666.859710
1	2	3	0	15146.396029	1713.614518
1	2	3	1	14940.658474	1703.834828
2	2	1	0	14737.436535	1677.934566
2	2	1	1	14675.195585	1729.999282
2	2	2	0	14743.935968	1840.820497
2	2	2	1	14668.758405	1800.238843
2	2	3	0	14859.467881	1678.179793
2	2	3	1	14948.432923	1704.769219
2	2	4	0	15197.435014	1774.958344
2	2	4	1	15197.435014	1774.958344
2	2	5	0	14853.489634	1728.211686
2	2	5	1	14843.752195	1722.938692
2	2	6	0	14939.999935	1774.253574
2	2	6	1	14827.881876	1806.331187
2	2	7	0	15171.477628	1767.580915
2	2	7	1	14973.821004	1711.901319
3	2	1	0	15082.530257	1312.454226
3	2	1	1	14950.547393	1365.273466
3	2	2	0	15415.755254	1614.148221
3	2	2	1	15246.514349	1551.149412
3	2	3	0	14889.190468	1420.968014
3	2	3	1	15068.972510	1609.286220
3	2	4	0	14897.990354	1418.240975
3	2	4	1	14781.610236	1389.744179
3	2	5	0	15604.588727	1683.164286
3	2	5	1	15199.135740	1660.813748
3	2	6	0	15317.562542	1705.475795
3	2	6	1	14976.388390	1661.137975
4	2	1	0	15341.142349	1402.991466
4	2	1	1	14975.672275	1409.631092
4	2	2	0	15354.024638	1524.671637
4	2	2	1	15265.383783	1515.435449
4	2	3	0	15016.860304	1483.332167
4	2	3	1	14761.854345	1435.068029
4	2	4	0	15230.815486	1613.388053
4	2	4	1	14876.702262	1569.312386
4	2	5	0	15722.764286	1525.494765
4	2	5	1	14814.287019	1498.130935
4	2	6	0	15107.651765	1697.951149
4	2	6	1	15064.650661	1643.593327
5	2	1	0	14892.619323	1688.997196
5	2	1	1	14640.531927	1633.943171
5	2	2	0	14868.499970	1680.928584
5	2	2	1	15142.732530	1726.360243
1	3	1	0	14977.098890	1613.883595
1	3	1	1	15007.748131	1622.506172
1	3	2	0	14992.007334	1707.572468
1	3	2	1	14933.983239	1675.761855
1	3	3	0	15057.925978	1666.410850
1	3	3	1	15181.288246	1673.490007
2	3	1	0	14710.503567	1671.142282
2	3	1	1	14710.503567	1671.142282
2	3	2	0	14810.677364	1758.716769
2	3	2	1	14589.162227	1744.108428
2	3	3	0	14931.470477	1708.648713
2	3	3	1	14931.470477	1708.648713
2	3	4	0	15150.040363	1744.643478
2	3	4	1	15165.461983	1747.019703
2	3	5	0	14852.200207	1723.530727
2	3	5	1	14852.200207	1723.530727
2	3	6	0	15063.374641	1702.975765
2	3	6	1	15028.377870	1742.008185
2	3	7	0	14909.345871	1648.005894
2	3	7	1	15071.368615	1684.695689
3	3	1	0	15009.342235	1560.076768
3	3	1	1	15465.786335	1535.202224
3	3	2	0	15067.417392	1574.200988
3	3	2	1	15536.964852	1572.552976
3	3	3	0	15085.930334	1618.020090
3	3	3	1	14919.038736	1568.550057
3	3	4	0	15619.385762	1570.129643
3	3	4	1	15572.593565	1662.200183
3	3	5	1	18000.026752	1468.065810
3	3	5	1	14827.026752	1468.065810
3	3	6	1	19000.250835	1615.406998
3	3	6	1	15591.250835	1615.406998
4	3	1	0	15915.367191	1609.107872
4	3	1	1	15448.658870	1597.226279
4	3	2	0	16841.954789	3554.870072
4	3	2	1	15466.223511	3604.055105
4	3	3	0	15716.711890	1552.893749
4	3	3	1	15716.711890	1552.893749
4	3	4	0	14888.807090	1537.800081
4	3	4	1	14865.914779	1518.698671
4	3	5	0	15133.945202	1633.482177
4	3	5	1	15018.039934	1613.049372
4	3	6	0	15238.739906	1679.906504
4	3	6	1	14995.999443	1639.740203
5	3	1	0	14790.289612	1586.058678
5	3	1	1	14838.513570	1635.557522
5	3	2	0	14842.990506	1757.530708
5	3	2	1	15154.882087	1683.685751
1	4	1	0	15099.811344	1637.205681
1	4	1	1	14917.387264	1586.875123
1	4	2	0	15167.202452	1674.854739
1	4	2	1	15022.241021	1665.294691
1	4	3	0	15093.408256	1759.878765
1	4	3	1	14983.137422	1698.650347
2	4	1	0	14617.934601	1687.909081
2	4	1	1	14680.341844	1601.842597
2	4	2	0	14789.494639	1801.155946
2	4	2	1	14814.644999	1743.455851
2	4	3	0	14969.515926	1668.256710
2	4	3	1	14888.156003	1697.446932
2	4	4	0	14917.940289	1769.011987
2	4	4	1	14855.432888	1656.562619
2	4	5	0	14783.118691	1680.478991
2	4	5	1	15090.574502	1720.857371
2	4	6	0	14884.196673	1707.133893
2	4	6	1	14885.810240	1685.909567
2	4	7	0	15118.914881	1765.589173
2	4	7	1	15027.519127	1793.393286
3	4	1	0	16496.448750	3406.932058
3	4	1	1	15197.245142	3378.221058
3	4	2	0	14981.710006	1590.043577
3	4	2	1	14974.792569	1592.840304
3	4	3	0	14997.637922	1581.436534
3	4	3	1	15120.850926	1555.081007
3	4	4	0	15618.335004	1556.379378
3	4	4	1	15375.218024	1412.359213
3	4	5	0	15639.491485	1647.833346
3	4	5	1	15064.785205	1597.896352
3	4	6	0	15016.469950	1606.162257
3	4	6	1	14943.388955	1591.007044
4	4	1	0	15208.503437	1495.507227
4	4	1	1	14985.417689	1467.977039
4	4	2	0	15099.741313	1463.142866
4	4	2	1	15113.963188	1461.936593
4	4	3	0	14992.486084	1489.285945
4	4	3	1	14891.270291	1508.542104
4	4	4	0	14923.708048	1524.951832
4	4	4	1	14803.091740	1535.485676
4	4	5	0	15382.662798	1601.863230
4	4	5	1	14907.630907	1526.373325
4	4	6	0	15110.211228	1405.380654
4	4	6	1	15486.016885	1365.685894
5	4	1	0	14718.964184	1755.813312
5	4	1	1	15101.547266	1724.634658
5	4	2	0	14824.377892	1689.448690
5	4	2	1	14877.320313	1651.933236
1	5	1	0	15022.477207	1606.616506
1	5	1	1	14826.195705	1557.657586
1	5	2	0	15069.360290	1694.968811
1	5	2	1	15134.015884	1671.668118
1	5	3	0	14960.118792	1683.210208
1	5	3	1	14948.213475	1638.598731
2	5	1	0	15035.711752	1685.431980
2	5	1	1	14894.486303	1706.408546
2	5	2	0	14825.956789	1730.871464
2	5	2	1	14676.928744	1697.403268
2	5	3	0	15294.527550	1678.346607
2	5	3	1	14821.044276	1734.220360
2	5	4	0	15031.950650	1794.853939
2	5	4	1	15017.878780	1730.864348
2	5	5	0	14877.438516	1734.002569
2	5	5	1	14834.566267	1699.273380
2	5	6	0	15010.450438	1715.743364
2	5	6	1	14871.113424	1687.599414
2	5	7	0	14849.480244	1682.833816
2	5	7	1	14763.892270	1759.625405
3	5	1	0	15082.081186	1435.487588
3	5	1	1	15131.044103	1442.971145
3	5	2	0	15124.833736	1398.528792
3	5	2	1	15105.763295	1432.943058
3	5	3	0	15091.240485	1465.160664
3	5	3	1	15115.406112	1488.367897
3	5	4	0	15091.717827	1521.904834
3	5	4	1	15156.598630	1517.064116
3	5	5	0	15169.406079	1577.860054
3	5	5	1	15160.257403	1572.819046
4	5	1	0	15122.220770	1413.938191
4	5	1	1	15129.829459	1383.805968
4	5	2	0	15167.170931	1435.405245
4	5	2	1	15310.345200	1447.671411
4	5	3	0	15150.005963	1406.419143
4	5	3	1	15063.130330	1407.081232
4	5	4	0	15103.249542	1468.584655
4	5	4	1	15063.864567	1429.731395
4	5	5	0	15123.579470	1394.674549
4	5	5	1	15077.434120	1396.642085
1	6	1	0	15421.448480	3285.892752
1	6	1	1	-1.000000	-1.000000
1	6	2	0	14730.923025	3196.372067
1	6	2	1	-1.000000	-1.000000
1	6	3	0	16921.626534	2579.231920
1	6	3	1	-1.000000	-1.000000
2	6	1	0	121498.806392	210855.153242
2	6	1	1	-1.000000	-1.000000
2	6	2	0	19191.584319	1764.125457
2	6	2	1	-1.000000	-1.000000
2	6	3	0	17702.526947	1664.237088
2	6	3	1	-1.000000	-1.000000
2	6	4	0	14995.463829	3042.193791
2	6	4	1	-1.000000	-1.000000
2	6	5	0	17493.312642	3347.666226
2	6	5	1	-1.000000	-1.000000
2	6	6	0	16816.430339	3175.714108
2	6	6	1	-1.000000	-1.000000
2	6	7	0	19545.519486	14865.077799
2	6	7	1	-1.000000	-1.000000
3	6	1	0	10417.805589	2736.076859
3	6	1	1	-1.000000	-1.000000
3	6	2	0	10018.910141	2561.592992
3	6	2	1	-1.000000	-1.000000
3	6	3	0	9025.185115	2493.481745
3	6	3	1	-1.000000	-1.000000
3	6	4	0	22058.824208	7321.620977
3	6	4	1	-1.000000	-1.000000
3	6	5	0	6842.911901	2603.481256
3	6	5	1	-1.000000	-1.000000
3	6	6	0	9716.528871	2946.781067
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	1272.622016	446.156627
4	6	2	0	-1.000000	-1.000000
4	6	2	1	2091.753637	719.804595
4	6	3	0	-1.000000	-1.000000
4	6	3	1	2457.826197	815.429043
4	6	4	0	-1.000000	-1.000000
4	6	4	1	10035.876983	1971.067555
4	6	5	0	-1.000000	-1.000000
4	6	5	1	4303.158645	1098.840449
4	6	6	0	-1.000000	-1.000000
4	6	6	1	6007.761795	657.292337
5	6	1	0	15045.429586	3572.104965
5	6	1	1	-1.000000	-1.000000
5	6	2	0	17338.545814	3945.410804
5	6	2	1	-1.000000	-1.000000
