#Sector	Layer	Component	Order	Mean	Sigma

2	2	2	1	11290.494460	1588.541905
2	2	3	0	11196.969330	1617.391414
2	2	3	1	11547.299456	1679.527469
2	2	4	0	11558.839475	1579.237766
2	2	4	1	11506.264987	1613.618685
2	2	5	0	11409.055392	1596.614567
2	2	5	1	11401.593284	1552.152448
2	2	6	0	11454.189502	1512.590117
2	2	6	1	11208.331010	1525.718748
2	2	7	0	11462.961886	1560.682543
2	2	7	1	11404.104811	1516.523067
3	2	1	0	10941.397860	1186.014552
3	2	1	1	10647.043749	1132.320451
3	2	2	0	8595.592595	930.037766
3	2	2	1	8806.341799	936.260844
3	2	3	0	9941.296044	1186.941228
3	2	3	1	8906.402064	1004.503219
3	2	4	0	10005.236194	1221.068049
3	2	4	1	10212.940111	1294.967079
3	2	5	0	9116.682347	1134.422989
3	2	5	1	9233.977611	1095.691223
3	2	6	0	9035.988760	1065.378018
3	2	6	1	9035.988760	1065.378018
4	2	1	0	10688.183431	1048.275217
4	2	1	1	10847.482783	1045.659432
4	2	2	0	9014.027529	930.817263
4	2	2	1	8947.511250	904.312184
4	2	3	0	10731.566331	1110.195459
4	2	3	1	10709.276738	1221.517962
4	2	4	0	8697.448745	1028.182721
4	2	4	1	8619.036159	943.789232
4	2	5	0	10429.923300	1248.958231
4	2	5	1	9738.082781	1128.227725
4	2	6	0	8994.613027	1077.350387
4	2	6	1	9069.793365	1072.144212
5	2	1	0	11261.802774	1645.529186
5	2	1	1	11187.639390	1600.545912
5	2	2	0	11163.340707	1535.992161
5	2	2	1	11388.108160	1669.738165
1	3	1	0	11043.148767	1238.691674
1	3	1	1	11187.400794	1304.690408
1	3	2	0	11138.809698	1368.336647
1	3	2	1	10968.831601	1319.950254
1	3	3	0	11269.436831	1437.534983
1	3	3	1	11112.998739	1405.412206
2	3	1	0	11149.016428	1551.387046
2	3	1	1	11202.184894	1608.640773
2	3	2	0	11224.510745	1581.061367
2	3	2	1	11143.976504	1548.718488
2	3	3	0	11323.241462	1598.699608
2	3	3	1	11393.241447	1536.605251
2	3	4	0	11459.275599	1624.808282
2	3	4	1	11447.132238	1552.673957
2	3	5	0	11403.821946	1519.060921
2	3	5	1	11436.187100	1504.144520
2	3	6	0	11395.550488	1483.914314
2	3	6	1	11424.953558	1609.699676
2	3	7	0	11435.580847	1507.645270
2	3	7	1	11527.969363	1565.673412
3	3	1	0	8929.649635	943.644041
3	3	1	1	9360.255851	997.204753
3	3	2	0	9030.589858	946.210557
3	3	2	1	9017.045117	975.839300
3	3	3	0	9127.434733	1027.368191
3	3	3	1	9659.979795	1074.406246
3	3	4	0	10075.389510	1228.049755
3	3	4	1	9671.269728	1198.022849
3	3	5	0	12500.527324	1297.343464
3	3	5	1	10603.527324	1297.343464
3	3	6	0	10989.609227	1738.307627
3	3	6	1	9609.146376	1254.364798
4	3	1	0	9505.506990	973.376109
4	3	1	1	9481.458931	1011.487931
4	3	2	0	11217.520623	1021.115461
4	3	2	1	10068.873858	1064.521827
4	3	3	0	9915.416872	1079.577469
4	3	3	1	10642.451390	1174.165136
4	3	4	0	9859.946075	1070.198104
4	3	4	1	10205.273619	1099.190726
4	3	5	0	8918.064230	1018.465542
4	3	5	1	9087.289901	1038.276876
4	3	6	0	9749.850355	1130.086715
4	3	6	1	10067.086240	1201.968447
5	3	1	0	11417.738551	1554.682319
5	3	1	1	11512.627162	1603.491189
5	3	2	0	11075.429326	1594.999798
5	3	2	1	11432.789283	1537.011858
1	4	1	0	11336.312600	1291.287282
1	4	1	1	11057.413870	1254.490643
1	4	2	0	11195.572730	1340.665724
1	4	2	1	11149.741735	1344.416535
1	4	3	0	11136.467122	1393.818265
1	4	3	1	11250.313707	1415.579399
2	4	1	0	11063.289907	1566.596705
2	4	1	1	11200.873064	1514.438404
2	4	2	0	11144.196887	1549.125565
2	4	2	1	11407.197414	1550.275478
2	4	3	0	11264.196272	1483.110684
2	4	3	1	10995.005523	1523.667119
2	4	4	0	11372.728691	1623.055079
2	4	4	1	11488.130604	1574.403319
2	4	5	0	11236.623135	1489.303677
2	4	5	1	11082.693503	1462.785595
2	4	6	0	11443.062678	1604.608315
2	4	6	1	11217.034806	1487.262040
2	4	7	0	11234.902647	1405.310090
2	4	7	1	11394.301402	1527.230417
3	4	1	0	10530.128497	1061.181691
3	4	1	1	9758.338287	1026.049319
3	4	2	0	9212.649756	941.319946
3	4	2	1	8891.120238	909.133121
3	4	3	0	9632.520489	1066.731136
3	4	3	1	9834.374961	1066.082878
3	4	4	0	10717.216805	1205.726145
3	4	4	1	10979.909068	1261.941844
3	4	5	0	11334.920237	1415.926600
3	4	5	1	10966.121882	1387.941843
3	4	6	0	10624.553932	1399.232081
3	4	6	1	10641.420978	1349.709403
4	4	1	0	9335.993121	988.069477
4	4	1	1	9168.987452	945.275769
4	4	2	0	9551.884244	1030.179005
4	4	2	1	9618.413587	1048.309034
4	4	3	0	9677.082502	1065.999228
4	4	3	1	9676.514925	1061.014314
4	4	4	0	9807.029574	1056.011121
4	4	4	1	9704.375164	1044.368699
4	4	5	0	9132.719706	1014.270301
4	4	5	1	9921.588430	1068.521348
4	4	6	0	10966.876271	1227.156784
4	4	6	1	10816.467185	1133.156861
5	4	1	0	10944.824649	1526.753204
5	4	1	1	11431.691702	1483.802235
5	4	2	0	11204.782814	1650.242848
5	4	2	1	11045.626312	1442.266201
1	5	1	0	10970.109371	1289.067403
1	5	1	1	11238.660073	1291.296342
1	5	2	0	10993.943767	1321.254331
1	5	2	1	10971.392757	1294.590890
1	5	3	0	11008.551036	1321.310633
1	5	3	1	11262.001317	1413.260320
2	5	1	0	11026.371116	1406.033780
2	5	1	1	11270.777707	1486.100971
2	5	2	0	11010.464491	1500.176707
2	5	2	1	11039.881738	1525.147429
2	5	3	0	11118.065219	1449.416422
2	5	3	1	10973.341530	1550.843082
2	5	4	0	10931.969919	1479.355423
2	5	4	1	11141.625306	1422.322144
2	5	5	0	11301.072976	1493.854637
2	5	5	1	10915.202656	1353.709252
2	5	6	0	11410.056227	1505.585892
2	5	6	1	11032.664806	1393.662996
2	5	7	0	11723.920945	1585.555020
2	5	7	1	11683.437975	1653.825445
3	5	1	0	11056.550128	1084.794126
3	5	1	1	11132.274159	1083.529021
3	5	2	0	11148.862916	1098.226519
3	5	2	1	10879.129007	1072.319036
3	5	3	0	10689.635326	1108.039762
3	5	3	1	10570.728698	1110.316221
3	5	4	0	10707.015298	1198.611966
3	5	4	1	11182.776483	1241.954840
3	5	5	0	11131.374172	1245.294538
3	5	5	1	11005.815026	1280.741949
4	5	1	0	10985.153456	1046.442714
4	5	1	1	10807.093849	1056.706936
4	5	2	0	10969.359468	1082.551227
4	5	2	1	10837.296108	1082.583632
4	5	3	0	10875.533948	1119.244648
4	5	3	1	10855.850147	1119.655297
4	5	4	0	10899.297267	1054.946242
4	5	4	1	10760.228816	1062.416730
4	5	5	0	10726.779160	951.560973
4	5	5	1	11044.168916	966.099597
1	6	1	0	12077.245519	2906.261199
1	6	1	1	-1.000000	-1.000000
1	6	2	0	10146.613790	2642.643849
1	6	2	1	-1.000000	-1.000000
1	6	3	0	13172.661403	2587.253354
1	6	3	1	-1.000000	-1.000000
2	6	1	0	22682.649055	54238.787502
2	6	1	1	-1.000000	-1.000000
2	6	2	0	13493.866867	1700.896451
2	6	2	1	-1.000000	-1.000000
2	6	3	0	12474.575997	1295.071858
2	6	3	1	-1.000000	-1.000000
2	6	4	0	11032.145276	2759.169021
2	6	4	1	-1.000000	-1.000000
2	6	5	0	14277.709124	3441.318324
2	6	5	1	-1.000000	-1.000000
2	6	6	0	13725.323055	3133.756069
2	6	6	1	-1.000000	-1.000000
2	6	7	0	15618.735661	3405.000975
2	6	7	1	-1.000000	-1.000000
3	6	1	0	8529.186651	2142.953736
3	6	1	1	-1.000000	-1.000000
3	6	2	0	6871.718399	1971.312347
3	6	2	1	-1.000000	-1.000000
3	6	3	0	6507.823477	2039.482523
3	6	3	1	-1.000000	-1.000000
3	6	4	0	18004.031580	7332.910769
3	6	4	1	-1.000000	-1.000000
3	6	5	0	5153.162648	1979.073152
3	6	5	1	-1.000000	-1.000000
3	6	6	0	6779.955252	2636.305433
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	930.774535	304.397687
4	6	2	0	-1.000000	-1.000000
4	6	2	1	1423.541318	509.044017
4	6	3	0	-1.000000	-1.000000
4	6	3	1	1458.460608	581.569622
4	6	4	0	-1.000000	-1.000000
4	6	4	1	6846.454846	1477.707782
4	6	5	0	-1.000000	-1.000000
4	6	5	1	3197.679028	720.229803
4	6	6	0	-1.000000	-1.000000
4	6	6	1	4064.716325	461.892306
5	6	1	0	11273.573714	3038.925209
5	6	1	1	-1.000000	-1.000000
5	6	2	0	14924.272519	3292.853229
5	6	2	1	-1.000000	-1.000000
