Sector	Layer	Component	Order	Mean	Sigma
2	2	5	0	8366.891104	1054.120348
2	2	5	1	8927.407837	1056.027358
2	2	6	0	9429.322401	1065.325839
2	2	6	1	12130.109140	1577.523043
2	2	7	0	10986.076526	1369.952846
2	2	7	1	10343.248356	1149.072081
3	2	1	0	4338.641689	425.673580
3	2	1	1	15191.534276	1370.020114
3	2	2	0	8201.354508	666.514093
3	2	2	1	9185.622184	711.451500
3	2	3	0	7100.640481	703.932383
3	2	3	1	6134.209217	623.709964
3	2	4	0	7214.692938	638.980887
3	2	4	1	7204.047321	707.862197
3	2	5	0	8154.025855	818.316482
3	2	5	1	7786.724966	790.274717
3	2	6	0	4800.089846	503.425152
3	2	6	1	6320.747258	657.532190
4	2	1	0	12934.338824	1047.724571
4	2	1	1	12904.598841	1061.102285
4	2	2	0	6975.912525	617.408047
4	2	2	1	7540.639173	1150.835523
4	2	3	0	8478.947260	1401.546038
4	2	3	1	7870.626836	743.747399
4	2	4	0	6364.314334	653.926982
4	2	4	1	6011.536502	560.701107
4	2	5	0	17499.346329	1694.747429
4	2	5	1	8213.530611	824.864341
4	2	6	0	4029.781968	475.183611
4	2	6	1	3965.552032	902.386257
5	2	1	0	8714.658147	1166.708601
5	2	1	1	11247.345527	1489.113916
5	2	2	0	12429.641884	1464.830366
5	2	2	1	11009.118021	1523.381146
1	3	1	0	15059.535755	1742.137343
1	3	1	1	17044.315805	2219.555977
1	3	2	0	-1.000000	-1.000000
1	3	2	1	-1.000000	-1.000000
1	3	3	0	42758.705647	10355.199921
1	3	3	1	-15684.753191	51763.496756
2	3	1	0	7322.547775	843.830805
2	3	1	1	7887.733646	982.076747
2	3	2	0	15499.174467	2287.497455
2	3	2	1	11810.421609	2147.041393
2	3	3	0	10348.710902	1053.019526
2	3	3	1	10920.031875	1190.731393
2	3	4	0	10803.076380	1335.153894
2	3	4	1	11671.125156	1378.502535
2	3	5	0	11015.404774	1245.432475
2	3	5	1	9278.239840	1014.011183
2	3	6	0	10776.525248	1204.846703
2	3	6	1	11138.264900	1468.866222
2	3	7	0	9764.034731	1085.092101
2	3	7	1	11020.929033	1453.236998
3	3	1	0	5453.189793	489.177390
3	3	1	1	5117.070020	443.550030
3	3	2	0	6439.006885	569.190146
3	3	2	1	6962.888140	612.934560
3	3	3	0	4881.401421	448.878690
3	3	3	1	6175.581745	559.392934
